name,symbol
台積電永豐56售04,05670U
台積電永豐56售06,05929U
台積電永豐56購01,077753
台積電永豐56購02,082645
台積電永豐56購03,083083
台積電永豐56購05,036643
台積電永豐56購07,038046
台積電永豐56購08,044189
台積電永豐56購09,046182
台積電永豐57售04,06559U
台積電永豐57售08,07427U
台積電永豐57購01,077383
台積電永豐57購02,039368
台積電永豐57購03,040177
台積電永豐57購05,042446
台積電永豐57購06,044190
台積電永豐57購07,045322
台積電永豐57購09,047148
台積電永豐57購10,047149
台積電永豐58購01,046872
台積電永豐58購02,033413
台積電永豐58購03,033414
台積電永豐59售05,07560U
台積電永豐59購01,077754
台積電永豐59購02,035689
台積電永豐59購03,038047
台積電永豐59購04,038159
台積電永豐5A售05,06560U
台積電永豐5A售12,08971U
台積電永豐5A售13,08972U
台積電永豐5A購01,079293
台積電永豐5A購02,081308
台積電永豐5A購03,040046
台積電永豐5A購04,040338
台積電永豐5A購06,040991
台積電永豐5A購07,041449
台積電永豐5A購08,041450
台積電永豐5A購09,041451
台積電永豐5A購10,042447
台積電永豐5A購11,058336
台積電永豐5B售03,06990U
台積電永豐5B購01,070529
台積電永豐5B購02,042837
台積電永豐5B購04,043972
台積電永豐5B購05,058102
台積電永豐5B購06,058559
台積電永豐5C購01,081023
台積電永豐5C購02,050056
台積電永豐5C購03,050508
台積電永豐5C購04,057748
台積電永豐5C購05,059012
台積電永豐5C購06,059013
台積電永豐5C購07,059014
台積電永豐5C購08,059015
台積電永豐5C購09,059017
台積電永豐5C購10,059863
台積電永豐5C購11,059864
台積電永豐5C購12,059865
台積電永豐5C購13,060688
台積電永豐5C購14,061309
台積電永豐5C購15,061310
台積電永豐5C購16,061311
台積電永豐5C購17,063654
台積電永豐5C購18,063655
台積電永豐5C購19,065154
台積電永豐5C購20,065281
台積電永豐5C購21,065466
台積電永豐61購01,070530
台積電永豐61購02,050797
台積電永豐61購03,050798
台積電永豐61購04,050897
台積電永豐61購05,053402
台積電永豐61購06,053403
台積電永豐61購07,054561
台積電永豐61購08,054730
台積電永豐61購09,062168
台積電永豐61購10,062348
台積電永豐61購11,062349
台積電永豐62購01,068672
台積電永豐62購02,069994
台積電永豐63購01,073731
台積電永豐63購02,075671
台積電永豐63購03,075865
台積電永豐63購04,057554
台積電永豐63購05,057555
台積電永豐63購06,058337
台積電永豐63購07,058560
台積電永豐63購08,058561
台積電永豐63購09,061563
台積電永豐63購10,061564
台積電永豐63購11,061565
台積電永豐64購01,078354
台積電永豐64購02,062350
台積電永豐64購03,064343
台積電永豐65購01,081024
台積電永豐66購01,083673
台積電永豐66購02,085602
台積電永豐67購01,088647
台積電永豐67購02,089927
台積電永豐69購01,035218
台積電永豐69購02,037442
台積電永豐6B購01,042636
台積電永豐6C購01,047358
台積電永豐6C購02,049235
台積電永豐71購01,051950
台積電永豐71購02,052999
台積電永豐71購03,053901
台積電永豐71購04,054563
台積電永豐71購05,054935
台積電永豐72購01,056607
台積電永豐72購02,057014
台積電永豐73購01,058338
台積電永豐73購02,058562
台積電永豐73購03,059669
台積電永豐73購04,059670
台積電永豐73購05,061566
台積電永豐74購01,064120
台積電永豐74購02,065059
台積電永豐74購03,065060
台積電統一55售02,05909U
台積電統一55購01,056289
台積電統一56售07,03602U
台積電統一56購01,037452
台積電統一56購02,040369
台積電統一56購03,040370
台積電統一56購04,040578
台積電統一56購05,073996
台積電統一56購06,084014
台積電統一57購01,041126
台積電統一57購02,042872
台積電統一57購03,042873
台積電統一57購04,044537
台積電統一57購05,044759
台積電統一57購06,044760
台積電統一57購07,044908
台積電統一57購08,045285
台積電統一57購09,045587
台積電統一57購10,067630
台積電統一57購11,075900
台積電統一57購12,088033
台積電統一57購13,088413
台積電統一58售04,06175U
台積電統一58售06,07993U
台積電統一58購01,046720
台積電統一58購02,060702
台積電統一58購03,082929
台積電統一58購05,038821
台積電統一59售02,04523U
台積電統一59購01,088754
台積電統一59購03,037028
台積電統一5A購01,055052
台積電統一5A購02,069577
台積電統一5A購03,072129
台積電統一5B購01,056439
台積電統一5B購02,059600
台積電統一5C購01,063503
台積電統一5C購02,069164
台積電統一5C購03,072337
台積電統一5C購04,082620
台積電統一5C購05,033551
台積電統一61售03,06238U
台積電統一61售05,08048U
台積電統一61購01,066423
台積電統一61購02,038822
台積電統一61購04,052783
台積電統一61購06,054460
台積電統一62購01,068382
台積電統一62購02,068383
台積電統一62購03,068645
台積電統一62購04,069165
台積電統一63售06,08558U
台積電統一63購01,073324
台積電統一63購02,074860
台積電統一63購03,075684
台積電統一63購04,058615
台積電統一63購05,058616
台積電統一63購07,059042
台積電統一63購08,059414
台積電統一64售04,08969U
台積電統一64購01,039446
台積電統一64購02,057157
台積電統一64購03,062913
台積電統一65購01,052190
台積電統一65購02,056629
台積電統一67購01,086660
台積電統一67購02,086895
台積電統一67購03,086987
台積電統一67購04,088755
台積電統一67購05,051438
台積電統一67購06,059415
台積電統一68購01,030573
台積電統一68購02,033552
台積電統一68購03,057158
台積電統一68購04,062654
台積電統一68購05,063448
台積電統一69購01,038318
台積電統一6A購01,058840
台積電統一6B購01,044796
台積電統一71購01,051439
台積電統一71購02,052191
台積電統一71購03,052192
台積電統一71購04,052193
台積電統一71購05,052194
台積電統一71購06,052786
台積電統一72購01,056630
台積電統一72購02,056848
台積電統一73購01,057510
台積電統一73購02,058617
台積電統一74購01,062914
台積電群益54售39,06850U
台積電群益55售01,04146U
台積電群益55售02,04205U
台積電群益55售03,04250U
台積電群益55售05,05860U
台積電群益55售09,06874U
台積電群益55售11,06898U
台積電群益55售13,07103U
台積電群益55售15,07139U
台積電群益55售17,07165U
台積電群益55售19,07279U
台積電群益55購04,036522
台積電群益55購06,037965
台積電群益55購07,038644
台積電群益55購08,042694
台積電群益55購10,042982
台積電群益55購12,043127
台積電群益55購14,044976
台積電群益55購16,045149
台積電群益55購18,045806
台積電群益55購20,046086
台積電群益55購21,046087
台積電群益55購22,046252
台積電群益56售05,05403U
台積電群益56售07,07451U
台積電群益56售14,07751U
台積電群益56購01,083656
台積電群益56購02,084525
台積電群益56購03,089217
台積電群益56購04,089218
台積電群益56購06,041588
台積電群益56購08,047123
台積電群益56購09,047124
台積電群益56購10,047125
台積電群益56購11,049161
台積電群益56購12,049349
台積電群益56購13,049350
台積電群益56購16,049552
台積電群益56購17,049989
台積電群益57售08,05362U
台積電群益57售09,05382U
台積電群益57售16,07868U
台積電群益57售17,07869U
台積電群益57售18,07956U
台積電群益57售19,07971U
台積電群益57售20,07972U
台積電群益57售21,08006U
台積電群益57售25,08118U
台積電群益57售26,08130U
台積電群益57售27,08131U
台積電群益57售29,08228U
台積電群益57售30,08229U
台積電群益57購01,086878
台積電群益57購02,087507
台積電群益57購03,088347
台積電群益57購04,088536
台積電群益57購05,088904
台積電群益57購06,089106
台積電群益57購07,089219
台積電群益57購10,035194
台積電群益57購11,045538
台積電群益57購12,048802
台積電群益57購13,049990
台積電群益57購14,050390
台積電群益57購15,050391
台積電群益57購22,053132
台積電群益57購23,053553
台積電群益57購24,053554
台積電群益57購28,054968
台積電群益58售03,05336U
台積電群益58售13,08443U
台積電群益58售14,08444U
台積電群益58購01,062456
台積電群益58購02,062457
台積電群益58購04,039747
台積電群益58購05,041158
台積電群益58購06,046875
台積電群益58購07,047446
台積電群益58購08,049162
台積電群益58購09,051343
台積電群益58購10,052053
台積電群益58購11,056736
台積電群益58購12,057391
台積電群益59售02,06194U
台積電群益59售03,07324U
台積電群益59售08,08503U
台積電群益59售10,08562U
台積電群益59售12,08645U
台積電群益59售13,08646U
台積電群益59售14,08684U
台積電群益59售15,08802U
台積電群益59售16,08828U
台積電群益59售17,08843U
台積電群益59購01,036224
台積電群益59購04,054096
台積電群益59購05,057392
台積電群益59購06,057590
台積電群益59購07,058041
台積電群益59購09,058699
台積電群益59購11,059344
台積電群益5A售03,07248U
台積電群益5A售12,03002T
台積電群益5A售14,03068T
台積電群益5A售15,03069T
台積電群益5A售16,03080T
台積電群益5A售19,03105T
台積電群益5A購01,039748
台積電群益5A購02,041589
台積電群益5A購04,057591
台積電群益5A購05,059115
台積電群益5A購06,061368
台積電群益5A購07,062253
台積電群益5A購08,062254
台積電群益5A購09,063853
台積電群益5A購10,063854
台積電群益5A購11,064212
台積電群益5A購13,064903
台積電群益5A購17,065311
台積電群益5A購18,065312
台積電群益5B售02,05577U
台積電群益5B購01,061674
台積電群益5B購03,053935
台積電群益5B購04,058042
台積電群益5B購05,059345
台積電群益5B購06,059752
台積電群益5B購07,059753
台積電群益5B購08,061217
台積電群益5B購09,065313
台積電群益5B購10,065314
台積電群益5C購01,063612
台積電群益5C購02,063613
台積電群益5C購03,063840
台積電群益5C購04,063841
台積電群益5C購05,048803
台積電群益5C購06,056737
台積電群益5C購07,056896
台積電群益5C購08,060967
台積電群益5C購09,062127
台積電群益5C購10,062128
台積電群益61售02,07899U
台積電群益61購01,087966
台積電群益61購03,051736
台積電群益61購04,060968
台積電群益61購05,062545
台積電群益61購06,062546
台積電群益62購01,062776
台積電群益62購02,064050
台積電群益63售02,08469U
台積電群益63購01,057592
台積電群益63購03,059754
台積電群益64購01,064904
台積電群益64購02,064986
台積電群益64購03,065315
台積電群益64購04,065316
台端,3432
台翰,1336
台耀,4746
台耀國票59購01,056027
台耀永豐5A購01,062369
台耀統一55購01,065330
台耀統一55購02,065331
台聚,1304
台聚中信59購01,059980
台聚中信59購02,061069
台聚中信5A購01,062160
台聚元大59購01,061165
台聚元大59購02,061316
台聚元大5A購01,062807
台聚元大5A購02,062808
台聚元大5A購03,063012
台聚元大5A購04,063239
台聚元大5A購05,063608
台聚元大61購01,063739
台聚凱基57購01,051390
台聚凱基59售04,08864U
台聚凱基59購01,058579
台聚凱基59購02,060748
台聚凱基59購03,061116
台聚凱基5A購01,062192
台聚凱基5A購02,063119
台聚凱基5A購03,063706
台聚凱基5B購01,061802
台聚凱基63購01,061437
台聚國泰5B購01,063060
台聚國泰5B購02,063061
台聚國票57購01,051906
台聚國票59購01,060092
台聚國票59購02,062103
台聚國票5A購01,063086
台聚國票5B購01,062380
台聚富邦5A購01,062692
台聚富邦5C購01,061582
台聚永豐5A購01,061306
台聚永豐5B購01,062933
台聚統一61購01,061420
台聚統一64購01,062336
台聚統一64購02,062337
台聚統一64購03,062904
台聚統一64購04,062905
台聚群益57購01,051727
台聚群益59售01,08644U
台聚群益59購02,061836
台聚群益59購03,062123
台聚群益5A售01,08924U
台聚群益5B購01,058967
台聚群益5B購02,060491
台聚群益5C購01,062246
台聚群益63售03,08773U
台聚群益63購01,059339
台聚群益63購02,060965
台聚群益63購04,061212
台聯櫃,5601
台聯電,4905
台股增中信63購01,065455
台股增元大5A售02,03118T
台股增元大5A購01,065423
台股增富邦61購01,065605
台股增永豐5A購01,065275
台肥,1722
台興,3426
台航,2617
台航凱基5A購01,058810
台航國票5A購01,058734
台航國票61購01,062382
台航永豐5C購01,062360
台船,2208
台苯,1310
台虹,8039
台虹中信59購01,046786
台虹中信59購02,048273
台虹中信59購03,059858
台虹中信5C購01,049850
台虹元大56購01,036810
台虹元大56購02,037013
台虹元大56購03,047078
台虹元大56購04,048361
台虹元大56購05,048585
台虹元大56購06,049980
台虹元大56購07,050187
台虹元大56購08,050188
台虹元大57購01,051843
台虹元大57購02,052049
台虹元大58購01,048362
台虹元大58購02,048586
台虹元大59購01,058464
台虹元大59購02,058465
台虹元大59購03,059913
台虹元大59購04,059914
台虹元大59購05,059915
台虹元大59購06,059916
台虹元大59購07,060160
台虹元大59購08,060161
台虹元大59購09,060162
台虹元大59購10,060163
台虹元大59購11,060164
台虹元大59購12,060165
台虹元大59購13,060166
台虹元大59購14,061657
台虹元大5A購01,048363
台虹元大5A購02,048587
台虹元大5A購03,052557
台虹元大5B購01,048588
台虹元大5C購01,049982
台虹元大61購01,051524
台虹元大61購02,051622
台虹元大61購03,064489
台虹元大63購01,064490
台虹元富56售02,07470U
台虹元富56售06,07813U
台虹元富56購01,046861
台虹元富56購03,048405
台虹元富56購04,050030
台虹元富56購05,050090
台虹元富57購01,051458
台虹元富59購01,036606
台虹元富59購02,047042
台虹元富59購03,058516
台虹元富59購04,059624
台虹元富59購05,059625
台虹元富59購06,059626
台虹元富59購07,060121
台虹兆豐59購01,051905
台虹凱基55購01,035042
台虹凱基55購02,045222
台虹凱基56售03,07466U
台虹凱基56購01,040162
台虹凱基56購02,046846
台虹凱基56購04,048541
台虹凱基57購01,048323
台虹凱基57購02,048324
台虹凱基58購01,040231
台虹凱基58購02,049930
台虹凱基59購01,059575
台虹凱基5A購01,058394
台虹凱基5A購02,059816
台虹凱基5B購01,064341
台虹凱基5C購01,060053
台虹凱基5C購02,061263
台虹凱基5C購03,063564
台虹凱基61購01,054776
台虹國泰55購01,041752
台虹國泰57購01,047086
台虹國泰57購02,048421
台虹國泰5A購01,058415
台虹國泰5A購02,059558
台虹國票55購01,038591
台虹國票55購02,040428
台虹國票56售01,07387U
台虹國票57售05,07668U
台虹國票57購01,046725
台虹國票57購02,047103
台虹國票57購03,047106
台虹國票57購04,048413
台虹國票57購06,050044
台虹國票5A售02,08720U
台虹國票5A購01,059610
台虹國票5B購01,058142
台虹國票61購01,058501
台虹國票65購01,060105
台虹富邦56購01,048389
台虹富邦57購01,046993
台虹富邦59購01,049831
台虹富邦5B購01,061403
台虹富邦5C購01,054054
台虹富邦61購01,063532
台虹富邦63購01,058406
台虹永豐55購01,037950
台虹永豐56購01,046804
台虹永豐56購02,048295
台虹永豐57購01,046577
台虹永豐57購02,049889
台虹永豐58售02,07983U
台虹永豐58購01,048296
台虹永豐59購01,062054
台虹永豐5A購01,058116
台虹永豐5B購01,059685
台虹永豐5C購01,059999
台虹永豐61購01,063517
台虹統一57購01,088762
台虹統一57購02,035383
台虹統一58購01,035094
台虹統一58購02,035384
台虹統一58購03,035385
台虹統一59購01,033598
台虹統一59購02,035386
台虹統一59購03,035465
台虹統一5B購01,037064
台虹統一5C購01,033976
台虹統一61購01,052694
台虹統一61購02,052695
台虹統一62購01,055698
台虹統一63購01,059648
台虹統一63購02,059649
台虹統一63購03,059650
台虹統一64購01,063602
台虹統一66購01,059651
台虹統一6A購01,039624
台虹統一6A購02,040651
台虹統一6C購01,048451
台虹統一72購01,055838
台虹統一74購01,062929
台虹統一74購02,063827
台虹統一74購03,063828
台虹群益55購01,034992
台虹群益55購02,036976
台虹群益56購01,048448
台虹群益56購02,048617
台虹群益57售03,07824U
台虹群益57購01,047141
台虹群益57購02,048449
台虹群益58售01,07653U
台虹群益58購02,050005
台虹群益5A購01,058254
台虹群益5B購01,059944
台虹群益5B購02,061380
台虹群益5B購03,063888
台虹群益5C購01,059766
台蠟,1742
台表科,6278
台表科元大55購01,043391
台表科元大5A購01,062856
台表科元大5A購02,064483
台表科元大5A購03,064642
台表科元大5A購04,064643
台表科元大5A購05,064644
台表科兆豐56購01,083622
台表科凱基55購01,043428
台表科凱基56購01,049699
台表科凱基59購01,058386
台表科凱基5A購01,064306
台表科凱基5A購02,064597
台表科國泰57購01,049544
台表科國泰5B購01,064108
台表科國泰5B購02,064518
台表科國泰5B購03,064519
台表科國票57購01,043105
台表科國票5A購01,042138
台表科國票5B購01,064511
台表科統一59購01,074754
台表科統一64購01,064036
台表科群益56購01,049562
台表科群益5A購01,064067
台表科群益5A購02,064068
台表科群益5A購03,064453
台視,8329
台通,8011
台達化,1309
台達化元大5A購01,064455
台達化國泰5B購01,065325
台達化國票5B購01,064352
台達化國票5B購02,065218
台達電,2308
台達電中信55售01,05284U
台達電中信56購01,031065
台達電中信56購02,047745
台達電中信58售04,06328U
台達電中信58購01,030769
台達電中信58購02,032332
台達電中信58購03,033600
台達電中信59售03,05839U
台達電中信59售04,06005U
台達電中信59購01,036130
台達電中信59購02,036295
台達電中信5A購01,039354
台達電中信5C售03,07490U
台達電中信5C售06,07671U
台達電中信5C購01,047203
台達電中信5C購02,047204
台達電中信5C購04,048098
台達電中信5C購05,048676
台達電中信5C購07,049622
台達電中信5C購08,049835
台達電中信62購01,063344
台達電中信63售04,08855U
台達電中信63購01,061944
台達電中信63購02,061945
台達電中信63購03,061946
台達電中信64購01,063110
台達電元大55購01,088491
台達電元大55購02,037142
台達電元大56售06,07454U
台達電元大56售07,07455U
台達電元大56售10,07472U
台達電元大56售21,07556U
台達電元大56售23,07574U
台達電元大56售24,07618U
台達電元大56售27,07678U
台達電元大56購01,037877
台達電元大56購02,038087
台達電元大56購03,038251
台達電元大56購04,038496
台達電元大56購05,046912
台達電元大56購08,047047
台達電元大56購09,047048
台達電元大56購11,047296
台達電元大56購12,047297
台達電元大56購13,047298
台達電元大56購16,047470
台達電元大56購17,047471
台達電元大56購20,047691
台達電元大56購22,047860
台達電元大56購32,049716
台達電元大56購33,049946
台達電元大56購34,049947
台達電元大56購35,050149
台達電元大56購36,050150
台達電元大56購38,050413
台達電元大56購40,050614
台達電元大57售10,07968U
台達電元大57購01,034767
台達電元大57購02,036365
台達電元大57購03,036547
台達電元大57購04,038661
台達電元大57購05,050816
台達電元大57購08,051663
台達電元大57購09,051808
台達電元大57購11,052011
台達電元大57購13,052373
台達電元大57購14,052374
台達電元大57購15,052519
台達電元大57購16,052520
台達電元大57購17,052851
台達電元大57購19,053572
台達電元大57購20,053775
台達電元大57購21,053992
台達電元大57購22,054169
台達電元大57購23,054358
台達電元大58購01,034429
台達電元大58購02,034768
台達電元大58購03,035998
台達電元大58購04,036250
台達電元大59售10,08852U
台達電元大59購01,034573
台達電元大59購02,034769
台達電元大59購03,047861
台達電元大59購04,048009
台達電元大59購05,061905
台達電元大59購06,061906
台達電元大59購07,061907
台達電元大59購08,061908
台達電元大59購09,061909
台達電元大59購11,062059
台達電元大59購12,062060
台達電元大59購13,062061
台達電元大59購14,062062
台達電元大59購15,062063
台達電元大5A購01,038662
台達電元大5A購02,053080
台達電元大5A購03,063020
台達電元大5A購04,063021
台達電元大5A購05,063244
台達電元大5A購06,063398
台達電元大5A購07,063399
台達電元大5A購08,063400
台達電元大5A購09,063401
台達電元大5A購10,063402
台達電元大5A購11,063403
台達電元大5A購12,063404
台達電元大5B購01,053081
台達電元大5C購01,048220
台達電元大5C購02,048330
台達電元大5C購03,053573
台達電元大5C購04,053776
台達電元大61購01,063022
台達電元大61購02,063245
台達電元大61購03,063405
台達電元大64購02,063023
台達電元大64購03,063246
台達電元大64購04,063406
台達電元富56售02,07440U
台達電元富56售03,07441U
台達電元富56售11,07694U
台達電元富56售14,07808U
台達電元富56購01,034532
台達電元富56購04,047761
台達電元富56購05,047762
台達電元富56購06,047764
台達電元富56購07,047765
台達電元富56購08,047766
台達電元富56購09,048393
台達電元富56購10,048699
台達電元富56購12,049085
台達電元富56購13,050011
台達電元富57售09,07861U
台達電元富57購01,039730
台達電元富57購02,039731
台達電元富57購03,040005
台達電元富57購04,040006
台達電元富57購05,040007
台達電元富57購06,050753
台達電元富57購07,050754
台達電元富57購08,050755
台達電元富57購10,051884
台達電元富57購11,052232
台達電元富57購12,052727
台達電元富58購01,052728
台達電元富59購01,037708
台達電元富5A售01,07862U
台達電元富5C售02,07562U
台達電元富5C購01,047767
台達電元富5C購03,048394
台達電元富5C購04,048700
台達電元富5C購05,049086
台達電元富61購01,052612
台達電兆豐55購01,038955
台達電兆豐56購01,038543
台達電兆豐57購01,047198
台達電兆豐57購02,051774
台達電兆豐58購01,047199
台達電兆豐59購01,051540
台達電兆豐5B購01,061954
台達電兆豐5B購02,061955
台達電兆豐5C購01,063332
台達電凱基54售09,06147U
台達電凱基54購08,038348
台達電凱基55購01,088690
台達電凱基55購02,035299
台達電凱基55購03,040358
台達電凱基56售03,06471U
台達電凱基56售06,07432U
台達電凱基56售09,07492U
台達電凱基56售11,07544U
台達電凱基56售12,07587U
台達電凱基56售15,07697U
台達電凱基56購01,036499
台達電凱基56購02,040206
台達電凱基56購04,040359
台達電凱基56購08,047252
台達電凱基56購10,047522
台達電凱基56購13,048158
台達電凱基57售07,08168U
台達電凱基57購01,040207
台達電凱基57購02,040208
台達電凱基57購03,049901
台達電凱基57購05,053480
台達電凱基57購06,054236
台達電凱基58購01,036821
台達電凱基58購03,047623
台達電凱基58購04,053044
台達電凱基58購05,057251
台達電凱基58購06,057252
台達電凱基59購01,035719
台達電凱基59購02,036662
台達電凱基59購03,052072
台達電凱基59購04,054066
台達電凱基59購05,062001
台達電凱基59購06,062002
台達電凱基59購07,062003
台達電凱基59購08,062004
台達電凱基5A購01,046824
台達電凱基5A購03,053299
台達電凱基5A購04,062197
台達電凱基5A購05,062726
台達電凱基5A購06,063307
台達電凱基5B售02,08865U
台達電凱基5B購01,062005
台達電凱基5C購01,048924
台達電凱基5C購02,052147
台達電凱基61購01,063127
台達電台新56購01,046849
台達電台新56購02,049932
台達電台新57售03,08165U
台達電台新57購01,054224
台達電台新57購02,054225
台達電台新59售01,08858U
台達電台新59購02,061967
台達電台新59購03,061968
台達電國泰54購04,038231
台達電國泰55售01,05693U
台達電國泰55購02,039429
台達電國泰55購03,040033
台達電國泰57售03,07449U
台達電國泰57售04,07450U
台達電國泰57購06,049339
台達電國泰57購07,050130
台達電國泰58購01,051760
台達電國泰58購02,053196
台達電國泰58購03,054309
台達電國泰5B購01,061969
台達電國泰5B購02,061970
台達電國泰5B購03,061971
台達電國泰64購01,063383
台達電國泰67購01,063064
台達電國票55購01,034922
台達電國票56售02,06508U
台達電國票56購01,040409
台達電國票56購03,047090
台達電國票56購04,049527
台達電國票57售02,06509U
台達電國票57售05,07538U
台達電國票57購01,040410
台達電國票57購04,047182
台達電國票58售03,07539U
台達電國票58售07,08174U
台達電國票58購01,040411
台達電國票58購02,047092
台達電國票58購05,054288
台達電國票58購06,054289
台達電國票58購08,057288
台達電國票59售02,08436U
台達電國票59購01,054290
台達電國票59購03,061776
台達電國票59購04,062108
台達電國票5A售02,06510U
台達電國票5A售05,08437U
台達電國票5A購01,040412
台達電國票5A購03,057289
台達電國票5A購04,057290
台達電國票5A購06,061777
台達電國票5B購01,057291
台達電國票5C購01,040413
台達電國票5C購02,063287
台達電國票5C購03,063288
台達電國票61售01,06511U
台達電國票62購01,040414
台達電國票64購01,040415
台達電富邦54購01,085648
台達電富邦55售01,04215U
台達電富邦55購02,037339
台達電富邦55購03,037993
台達電富邦56購01,039386
台達電富邦58購01,040344
台達電富邦58購02,048495
台達電富邦59購01,036039
台達電富邦59購02,052318
台達電富邦59購03,053817
台達電富邦5C購01,046812
台達電富邦5C購02,047218
台達電富邦5C購03,047425
台達電富邦5C購04,049055
台達電富邦61購01,088961
台達電富邦64購01,062439
台達電富邦71購01,053027
台達電富邦74購01,062440
台達電永豐54購06,038401
台達電永豐55售02,06182U
台達電永豐55購01,036091
台達電永豐56售04,07483U
台達電永豐56購01,034662
台達電永豐56購02,039800
台達電永豐56購03,046788
台達電永豐56購05,048459
台達電永豐56購06,049441
台達電永豐57售03,07600U
台達電永豐57購02,047145
台達電永豐57購04,050054
台達電永豐58售02,07426U
台達電永豐58購01,040044
台達電永豐58購03,047146
台達電永豐58購04,049856
台達電永豐58購05,054324
台達電永豐59售02,07883U
台達電永豐59購01,050264
台達電永豐59購03,053621
台達電永豐59購04,054325
台達電永豐5A購01,050896
台達電永豐5A購02,062623
台達電永豐5B售01,08871U
台達電永豐5B購02,062036
台達電永豐5B購03,063351
台達電永豐5C購01,062037
台達電永豐63購01,062038
台達電統一55售02,05907U
台達電統一55購01,086983
台達電統一56售06,06173U
台達電統一56售07,06234U
台達電統一56購01,083174
台達電統一56購02,084549
台達電統一56購03,086984
台達電統一56購04,087676
台達電統一56購05,030084
台達電統一57購01,086202
台達電統一57購02,087677
台達電統一57購03,088553
台達電統一57購04,088555
台達電統一57購05,089843
台達電統一57購06,089844
台達電統一57購07,031271
台達電統一57購08,035050
台達電統一57購09,037023
台達電統一58購02,033546
台達電統一58購03,036844
台達電統一59購01,035051
台達電統一59購02,037024
台達電統一5A購01,051227
台達電統一5C購01,036845
台達電統一61購01,088556
台達電統一61購02,052179
台達電統一61購03,053517
台達電統一61購04,054458
台達電統一62購01,031272
台達電統一62購02,057153
台達電統一64購01,062647
台達電統一64購02,062648
台達電統一65購01,052180
台達電統一65購02,062911
台達電統一66購01,063446
台達電統一67購01,062649
台達電統一68購01,062912
台達電統一6A購01,038817
台達電統一71購01,052181
台達電統一71購02,053518
台達電統一74購01,062650
台達電統一74購02,062651
台達電群益55售01,05813U
台達電群益55售02,06076U
台達電群益55購03,039744
台達電群益56售01,06411U
台達電群益56售03,06484U
台達電群益56售04,06520U
台達電群益56售07,07477U
台達電群益56售09,07577U
台達電群益56售10,07594U
台達電群益56售11,07611U
台達電群益56購02,040319
台達電群益56購05,047119
台達電群益56購06,047121
台達電群益56購08,047444
台達電群益57售01,05575U
台達電群益57購03,052898
台達電群益57購07,054405
台達電群益57購08,054406
台達電群益57購09,054407
台達電群益57購10,054408
台達電群益58售03,07723U
台達電群益58購01,033353
台達電群益58購02,039964
台達電群益58購05,057383
台達電群益59購01,052339
台達電群益59購02,057384
台達電群益59購03,061839
台達電群益59購04,061840
台達電群益59購05,061841
台達電群益59購06,061842
台達電群益59購07,061843
台達電群益5A售01,07898U
台達電群益5A購02,052340
台達電群益5A購03,061844
台達電群益5A購04,063001
台達電群益5B售02,08840U
台達電群益5B購01,052899
台郡,6269
台郡元大58購01,056144
台郡元大59購01,061549
台郡元富57購01,046860
台郡凱基57購01,047643
台郡凱基59購01,061464
台郡國泰56購01,045894
台郡國泰5A購01,061473
台郡國泰5B購01,065151
台郡國票56購01,046469
台郡國票57購01,047405
台郡國票57購02,050472
台郡國票5A購01,057498
台郡國票5B購01,063099
台郡永豐55購01,040190
台郡永豐59購01,056050
台郡統一55購01,074753
台郡統一55購02,088587
台郡統一56購01,085640
台郡統一56購02,085641
台郡統一57購01,086675
台郡統一58購01,069800
台郡統一5C購01,051280
台郡統一61購01,038858
台郡群益56購01,050402
台郡群益58購01,056909
台郡群益58購02,056910
台郡群益59購01,061379
台鋼建設,3521
台鎔科技,6947
台驊控元富55購01,038727
台驊控凱基55購01,038935
台驊控股,2636
合一,4743
合世,1781
合勤控,3704
合富-KY,4745
合庫金,5880
合晶,6182
合晶中信55購01,739725
合晶元大56購01,702981
合晶元大57購01,703675
合晶元大57購02,703809
合晶元大57購03,703810
合晶元大57購04,704485
合晶元大57購05,704486
合晶元大57購06,704598
合晶元大57購07,704659
合晶元大58購01,704700
合晶元大58購02,704872
合晶元大5A購01,704579
合晶元富56購01,702166
合晶兆豐59購01,704161
合晶凱基55售01,72334U
合晶凱基56購01,702932
合晶凱基56購02,703064
合晶凱基57購01,703843
合晶凱基57購02,704647
合晶凱基58購01,704737
合晶凱基59購01,703912
合晶凱基59購02,706542
合晶凱基5A購01,707925
合晶國泰57購01,703022
合晶國泰5A購01,706501
合晶國票55購01,739421
合晶國票56購01,703010
合晶國票59購01,706530
合晶國票5A購01,706488
合晶富邦55購01,739434
合晶富邦55購02,739879
合晶富邦56購01,700555
合晶富邦59購01,704274
合晶富邦5B購01,704843
合晶永豐55購01,739578
合晶永豐56購01,702947
合晶永豐58購01,739806
合晶永豐59購01,706454
合晶統一55購01,733757
合晶統一56購01,734609
合晶統一56購02,739517
合晶統一57購01,739518
合晶統一58購01,737322
合晶統一59購01,739374
合晶統一59購02,739444
合晶統一59購03,739445
合晶統一5B購01,739643
合晶統一5C購01,739375
合晶統一5C購02,739644
合晶統一5C購03,703972
合晶統一61購01,704348
合晶統一61購02,704538
合晶統一71購01,704207
合晶群益55售02,72315U
合晶群益55購01,739359
合晶群益58購01,703697
合晶群益59購01,703734
合晶群益59購02,704125
合晶群益5B購01,707939
合機,1618
合機元富57購01,038715
合機國票55購01,031192
合機國票5A購01,063087
合機群益5A購01,062539
合水先進,7857
